fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,Oct,36,TELANGANA,3636,Nirmal,2738892,257.024228957953,29,1060,2256.359544012,2499,4,13967,2498223,479829,51737,644830,48030,399.19905,9076.59699741223,85359,135510,129680,261350,361,184563,345882,16466,6421.03840340023,1492466,28,25.2,80.65,100.07,NA
2025-2026,Oct,36,TELANGANA,3642,Suryapet,3114307,258.681898705228,21,3609,4190.985588286,5009,11,20810,2925225,582522,84444,593191,78277,492.79052,12250.803679686,134423,226304,178605,410475,44,290989,632350,25819,7567.02757139999,1790236,20,58.23,59.46,100.07,NA
2025-2026,Oct,36,TELANGANA,3643,Wanaparthy,1345765,301.953236385339,20,468,1266.112420243,2889,5,10217,813498,127348,24653,108039,14557,286.93276,4009.42871917301,39010,52706,70640,146578,52,134563,263158,13106,2456.38353893001,552960,38,76.47,96.44,100.12,NA
2025-2026,Oct,36,TELANGANA,3615,Vikarabad,3027046,279.138456642667,37,1566,4751.331432226,2926,18,24425,3441621,988157,76376,454616,37587,542.49974,14900.7189151159,92168,154248,128082,277818,273,192439,392168,27351,9606.88774288994,1942493,53,86.64,93.85,100.07,NA
2025-2026,Oct,36,TELANGANA,3625,Hanumakonda,968208,253.12257253426,21,497,1130.216108047,700,3,5982,817848,203329,32476,30365,3737,325.53554,3525.909545067,37291,53950,58241,123558,56,98399,199224,6682,2070.15789702,531648,25,38.43,85.46,100.01,NA
2025-2026,Oct,36,TELANGANA,3627,Jangaon,1507998,249.134587696273,26,703,1623.182640659,2425,2,14446,1288103,260505,34245,278158,28951,271.43641,5103.72914881232,48508,71294,77758,161757,120,117797,230945,16871,3209.11009815332,845468,36,57.51,64.12,100.01,NA
2025-2026,Oct,36,TELANGANA,3639,Rangareddy,1245980,319.906519635439,24,590,1315.643822626,3186,17,13917,918255,300179,47554,109778,21384,556.77663,4809.9780645044,37675,49235,83873,152717,282,170452,278536,17103,2937.5576118784,611579,42,75.38,85.3,100,NA
2025-2026,Oct,36,TELANGANA,3643,Wanaparthy,1345765,302.936855630731,20,467,1264.242500243,2636,5,10462,811440,126901,24752,107961,14573,288.84256,4011.235881573,38992,52681,70728,147108,52,134944,264228,13098,2458.15082133,551799,38,76.55,96.47,100.11,NA
2025-2026,Oct,36,TELANGANA,3618,Nizamabad,2741542,262.875145248724,20,1277,1867.284562646,1791,16,15253,1466932,299967,66570,298839,48075,649.85518,6373.33936834601,71303,92848,158526,309369,41,267332,499923,17044,3856.19962570001,969601,8,35.91,66.69,100.08,NA
2025-2026,Oct,36,TELANGANA,3628,Jayashanker Bhopalapally,1243338,252.308418505462,21,597,186.3731468,1787,7,6642,762456,184469,40114,113372,18046,262.58717,2372.7009922,34671,54570,70774,164770,39,112798,249095,8429,1923.7406754,414866,17,47.82,65.56,102.36,NA
2025-2026,Oct,36,TELANGANA,3630,Bhadradri Kothagudem,2419795,256.248250598625,30,833,2732.934966067,3493,0,16972,2528713,253326,34609,1535343,179121,503.76198,9716.47977122701,81737,124155,131383,292195,328,222887,458072,20465,6479.78282516001,1547406,51,56.1,72.54,100.14,NA
2025-2026,Oct,36,TELANGANA,3636,Nirmal,2738892,257.347285912142,29,1060,2256.359544012,2604,4,13877,2502664,480579,51163,646243,47733,470.30208,9167.19950351224,85404,135580,129454,259337,374,184201,343576,16481,6440.53787950024,1494519,28,25.34,80.52,100.07,NA
2025-2026,Oct,36,TELANGANA,3637,Peddapalli,1169854,274.815829687365,25,944,2712.2302711,2563,2,7889,1183271,249148,34200,49221,4492,365.9694,6330.01568719998,45819,62424,71099,157323,77,125002,252628,10452,3251.81601609998,820551,14,47.24,74.17,100,NA
2025-2026,Oct,36,TELANGANA,3617,Medak,2152755,265.278058958083,28,954,2221.019307087,1589,24,12406,1968144,332359,46889,330723,32503,549.45121,7991.52471778698,69232,111681,113407,244716,130,172434,344465,13995,5221.05420069998,1152819,20,45.34,86.03,100.25,NA
2025-2026,Oct,36,TELANGANA,3618,Nizamabad,2741542,262.809777234309,20,1277,1867.284562646,1879,16,15229,1469571,300482,66238,299284,47868,654.38597,6383.84680404601,71329,92887,158303,308158,45,266937,498368,17108,3862.17627140001,971150,8,36.03,66.76,100.08,NA
2025-2026,Oct,36,TELANGANA,3628,Jayashanker Bhopalapally,1243338,252.498935430685,21,597,188.4223868,1791,7,6699,762994,184671,39792,113450,17868,271.03775,2386.0118642,34693,54595,70584,163553,39,112503,247678,8490,1926.5517274,415022,18,47.73,65.5,102.35,NA
2025-2026,Oct,36,TELANGANA,3629,Kamareddy,1979032,249.401562246227,19,1368,1640.29178639,1538,9,11795,1173541,228706,61085,235276,41024,537.17559,5104.29696398999,60761,88216,156764,303004,33,257261,489977,13333,2926.82958759999,690762,15,41.7,62.43,100.07,NA
2025-2026,Oct,36,TELANGANA,3632,Mahabubabad,2607479,259.675416067381,26,1383,848.8489348,1158,27,15655,2241411,215475,37427,1165422,146405,382.8608,7052.10307483004,84279,139526,138440,308306,157,235867,491459,16813,5820.39334003004,1260187,15,43.58,86.43,100.1,NA
2025-2026,Oct,36,TELANGANA,3636,Nirmal,2738892,257.431352256598,29,1060,2258.333364012,2645,4,13844,2505242,481097,50782,647386,47454,482.85768,9190.46940191225,85420,135606,129344,257876,378,184015,341899,16489,6449.27835790025,1495854,28,25.24,80.4,100.08,NA
2025-2026,Oct,36,TELANGANA,3641,Rajanna Sirsilla,1062320,269.296914041731,27,428,1186.88653103,1512,5,8868,1015516,242781,35153,161282,12386,332.8369,4254.47668063003,36450,48842,60636,131526,64,99724,202821,10380,2734.75324960003,706791,15,46.03,78.06,100.42,NA
2025-2026,Oct,36,TELANGANA,3614,Mahabubnagar,1569405,252.870974423122,29,453,1611.285744026,3030,1,11619,1366234,192057,24347,242605,22979,484.67118,5550.766152726,46576,61724,80859,147243,128,137877,224801,14649,3454.8092287,950787,28,49.8,78.84,100.01,NA
2025-2026,Oct,36,TELANGANA,3619,Adilabad,2083834,277.326274456992,43,1378,2450.072984256,4048,5,20352,3657185,550275,39597,1924165,110796,508.96835,13101.3762447559,84092,150422,110199,234964,754,174418,345559,24400,10142.3349104999,1851837,49,60.91,87.17,100.6,NA
2025-2026,Oct,36,TELANGANA,3621,Warangal,1175248,237.332373943323,23,807,124.599096,1497,5,6479,1027990,153114,27454,287281,41038,384.16222,2948.51438689997,43522,64824,75583,162676,56,130109,264588,7976,2439.75307089997,670774,29,44.34,73.35,100.07,NA
2025-2026,Oct,36,TELANGANA,3631,Kumram Bheem(Asifabad),1836395,242.69286541792,35,816,790.040757515,2386,2,12117,2223030,369590,30958,797241,69180,365.66589,6550.84185361498,62139,106353,89287,188108,186,122934,244182,14503,5395.13520609998,1189350,30,37.92,72.62,100.08,NA
2025-2026,Oct,36,TELANGANA,3637,Peddapalli,1169854,274.820557727514,25,944,2712.2302711,2582,2,7873,1186332,249927,34184,49275,4492,368.89311,6341.40759999998,45833,62451,71082,157234,79,124984,252529,10455,3260.28421889998,822029,14,47.28,73.78,100,NA
2025-2026,Oct,36,TELANGANA,3638,Sangareddy,2610375,257.540988750433,25,829,1805.02224364,3429,24,13638,1749845,611444,76619,244136,32846,658.0489,6969.63925824002,69927,102845,123854,244118,44,226572,410492,17067,4506.56811460002,1072778,12,37.12,79.89,100.14,NA
2025-2026,Oct,36,TELANGANA,3644,Yadadri Bhuvanagiri,1401674,277.224129862689,25,1076,1769.496915321,2442,3,13520,1553256,316233,37804,192659,18625,560.51116,6636.008505861,60828,77916,89486,177595,62,157157,290346,15962,4306.00043054,1209101,43,78.29,91.75,100.05,NA
2025-2026,Oct,36,TELANGANA,3619,Adilabad,2083834,277.117054491044,43,1378,2449.172044256,3978,5,20415,3655830,550122,39597,1923297,110803,417.7382,12997.8386574559,84089,150414,110197,234969,751,174415,345561,24393,10130.9284131999,1851247,49,60.9,87.19,100.59,NA
2025-2026,Oct,36,TELANGANA,3625,Hanumakonda,968208,252.912368695821,22,497,1130.216108047,771,3,5938,821360,204149,31904,30443,3691,325.38094,3532.91807956699,37313,53988,58007,121823,61,98046,197055,6709,2077.32103151999,533086,25,38.59,85.11,100.01,NA
2025-2026,Oct,36,TELANGANA,3637,Peddapalli,1169854,274.627973949167,25,944,2712.2302711,2561,2,7884,1182611,248974,34218,49186,4492,311.99239,6272.00329009998,45812,62414,71101,157372,77,125004,252686,10445,3247.78062899998,820212,14,47.74,75.03,100,NA
2025-2026,Oct,36,TELANGANA,3639,Rangareddy,1245980,319.645227571221,24,595,1315.643822626,3416,17,13754,933852,304530,47278,111725,21316,560.00933,4860.6665032044,37846,49450,83621,151968,312,170156,277725,17170,2985.0133505784,621419,42,75.67,85.4,100,NA
2025-2026,Oct,36,TELANGANA,3644,Yadadri Bhuvanagiri,1401674,277.023276186617,25,1075,1768.831275321,2438,3,13472,1549742,315604,37979,192336,18697,466.25914,6528.236476161,60801,77874,89648,178275,61,157336,291052,15910,4293.14606084,1207071,42,78.22,91.88,100.05,NA
2025-2026,Oct,36,TELANGANA,3615,Vikarabad,3027046,279.028982511065,37,1567,5068.769097726,5320,17,22129,3452412,991168,76304,455928,37595,640.87194,15342.8711134159,92261,154399,128094,277684,281,192431,391976,27449,9633.23007568993,1947828,53,86.66,93.77,100.07,NA
2025-2026,Oct,36,TELANGANA,3623,Nalgonda,3376631,282.911661685843,28,3578,2994.6299272,8268,23,24264,4651103,812391,104365,1239092,102670,922.46761,17075.6103212201,160659,255308,221788,509800,224,381392,807492,32532,13158.5127840201,2904378,39,58.28,80.58,100.07,NA
2025-2026,Oct,36,TELANGANA,3624,Jogulamba Gadwal,1231990,306.880649323661,16,395,1256.800247149,2254,0,12420,557708,150030,44285,8254,2870,296.05099,3264.349168879,33113,51266,84165,192064,23,170595,365076,14674,1711.49793173,286022,41,63.79,63.8,100.08,NA
2025-2026,Oct,36,TELANGANA,3627,Jangaon,1507998,249.158002722474,26,704,1624.012260659,2917,2,14191,1297839,262395,34060,280806,28916,332.83723,5190.51922161234,48585,71418,77678,161138,129,117438,229852,17108,3233.66973095334,849964,37,56.86,63.25,100.01,NA
2025-2026,Oct,36,TELANGANA,3643,Wanaparthy,1345765,302.505908081117,20,472,1266.112420243,2918,5,10168,818080,128058,24267,108281,14299,326.15474,4067.007493073,39058,52783,70256,144393,55,133853,260350,13086,2474.74033283,555371,38,76.44,96.41,100.12,NA
2025-2026,Nov,36,TELANGANA,3614,Mahabubnagar,1577296,253.618867984508,29,455,1611.285744026,3083,1,11843,1387269,194817,23697,246948,22343,544.35902,5674.02069772601,46772,62001,79687,143391,152,135054,218643,14926,3518.37593370001,963426,29,49.78,77.85,100.01,NA
2025-2026,Nov,36,TELANGANA,3617,Medak,2160579,266.025969551245,28,959,2227.540347087,1608,24,12641,1993185,336322,45911,334709,32100,633.14907,8163.07913828698,69483,112092,113086,240425,153,171887,339507,14249,5302.38972119998,1166929,21,46,85.95,100.25,NA
2025-2026,Nov,36,TELANGANA,3621,Warangal,1183022,237.750106429479,23,807,128.246136,1636,5,6420,1034018,154097,27128,288095,40514,442.3568,3028.98183149997,43560,64892,75282,160745,61,129661,262343,8056,2458.37889549997,673265,30,44.3,72.54,100.07,NA
2025-2026,Nov,36,TELANGANA,3625,Hanumakonda,981983,253.916731186253,22,499,1136.519458047,786,3,6220,833473,206874,31603,31075,3606,428.26066,3681.10751496699,37443,54242,57838,120588,71,97678,195366,7006,2116.32739691999,538389,28,38.68,83.52,100.02,NA
2025-2026,Nov,36,TELANGANA,3628,Jayashanker Bhopalapally,1246940,252.957998203301,22,599,193.2326268,1880,7,6835,768075,185568,38014,113879,17080,312.57332,2448.71309150001,34786,54756,69543,156704,43,110012,238244,8715,1942.90714470001,416936,19,44.31,60.94,102.33,NA
2025-2026,Nov,36,TELANGANA,3632,Mahabubabad,2659357,260.021492985967,26,1383,855.3797348,1192,27,15866,2254551,216868,34559,1170644,139590,443.68647,7161.38337513005,84371,139696,136142,290480,170,226139,456582,17058,5862.31717033005,1266954,16,43.96,86.32,100.1,NA
2025-2026,Nov,36,TELANGANA,3637,Peddapalli,1199348,275.234144318167,26,950,2714.5012811,2616,2,7945,1198962,253494,33847,49815,4443,411.84031,6426.29439249998,45902,62564,70866,156027,103,124739,251248,10561,3299.95280139998,827717,14,46.9,72.01,100,NA
2025-2026,Nov,36,TELANGANA,3617,Medak,2160579,265.901113093861,28,959,2227.540347087,1605,24,12637,1989940,335769,46027,334100,32160,633.14907,8151.96202698698,69472,112063,113120,240994,151,171937,340134,14242,5291.27260989998,1165144,21,45.97,85.95,100.26,NA
2025-2026,Nov,36,TELANGANA,3622,Khammam,2845596,287.601194584257,23,2369,7037.084571418,5491,0,22696,2748948,604271,98263,766896,88113,852.23958,15795.3314379181,116669,177986,175253,389166,174,319409,660981,28187,7906.00728650005,1645240,23,37.84,58.06,100.09,NA
2025-2026,Nov,36,TELANGANA,3626,Jagtial,1682285,291.106920452927,21,515,2284.206006041,2309,2,13607,1228015,307364,45594,81594,8865,525.49808,6384.54073524101,57086,69909,100513,178556,56,170218,277004,15916,3574.83664920001,918434,18,50.96,87.36,100.28,NA
2025-2026,Nov,36,TELANGANA,3628,Jayashanker Bhopalapally,1246940,252.771372430212,22,599,193.2326268,1874,7,6834,767427,185514,38226,113844,17156,312.57332,2445.64170710001,34775,54729,69637,157278,43,110446,239454,8708,1939.83576030001,416643,19,45.27,62.24,102.34,NA
2025-2026,Nov,36,TELANGANA,3630,Bhadradri Kothagudem,2434488,257.184785805549,31,846,2745.586356067,3543,0,17841,2570300,257266,34210,1561032,177413,659.81957,10015.826475627,82201,125015,130985,289302,368,222346,454822,21384,6610.42054956002,1570550,53,56.31,72.18,100.14,NA
2025-2026,Nov,36,TELANGANA,3637,Peddapalli,1199348,275.102016138857,26,950,2714.5012811,2615,2,7924,1198226,253245,33862,49752,4444,411.84031,6422.68547499997,45897,62557,70869,156048,101,124744,251275,10539,3296.34388389998,827384,14,47.13,72.39,100,NA
2025-2026,Nov,36,TELANGANA,3642,Suryapet,3121990,259.750145251279,21,3613,4191.758388286,5333,11,20975,2943382,586989,81747,596640,76900,658.79159,12495.988998586,134512,226517,177611,400351,54,288067,617271,26308,7645.43902029999,1800841,22,55.05,55.94,100.08,NA
2025-2026,Nov,36,TELANGANA,3620,Karimnagar,1282896,258.71407202801,26,985,2248.484133787,1887,9,13971,1302410,387017,43325,10821,1187,426.60816,6044.610239287,48596,63113,79567,159718,475,138152,257534,15858,3369.5179455,939380,22,51.44,61.08,100,NA
2025-2026,Nov,36,TELANGANA,3623,Nalgonda,3387108,283.241798977248,29,3581,3007.3734272,8853,23,23965,4680694,816580,100391,1244179,100791,1058.99245,17324.0477674201,160816,255657,220419,494832,237,377288,785409,32818,13257.6818902201,2918211,39,58.02,79.9,100.07,NA
2025-2026,Nov,36,TELANGANA,3635,Nagarkurnool,1868616,255.546455026032,24,789,1218.601169931,4050,6,14646,1437287,426106,58365,246824,35056,628.81006,5520.347206981,59770,86173,104894,214179,153,202999,386983,18696,3672.93597705,930398,32,77.36,82.17,100.17,NA
2025-2026,Nov,36,TELANGANA,3639,Rangareddy,1259098,318.739017254935,25,600,1328.467340826,3589,17,14241,980348,318816,46622,117872,21164,750.78919,5204.00811170441,38397,50151,83267,150409,408,169664,275937,17830,3124.75158087841,648748,44,75.66,84.67,100,NA
2025-2026,Nov,36,TELANGANA,3644,Yadadri Bhuvanagiri,1412304,277.615778005316,25,1079,1776.878355321,2456,3,13867,1566524,318960,37435,194438,18547,626.47863,6752.274775561,60961,78140,89205,176296,73,156796,288889,16323,4348.91779024,1216624,44,78.2,90.76,100.05,NA
2025-2026,Nov,36,TELANGANA,3614,Mahabubnagar,1577296,253.053554901185,29,454,1613.282794026,3032,1,11646,1374688,193128,24080,244311,22769,541.67116,5633.650806826,46642,61814,80413,145979,138,137087,223047,14678,3478.6968528,955814,28,49.48,77.94,100.01,NA
2025-2026,Nov,36,TELANGANA,3626,Jagtial,1682285,290.985373980619,21,512,2284.206006041,2284,2,13597,1213726,303466,45740,80820,8879,523.31683,6339.28797624101,56962,69749,100633,178990,47,170351,277448,15881,3531.76514020001,908334,18,50.56,87.75,100.21,NA
2025-2026,Nov,36,TELANGANA,3628,Jayashanker Bhopalapally,1246940,252.616208674082,22,597,192.6765068,1842,7,6776,765107,185063,38925,113664,17417,300.79099,2426.25179250001,34727,54654,70109,159960,40,111556,243309,8618,1932.78429570001,415822,18,47.66,65.39,102.34,NA
2025-2026,Nov,36,TELANGANA,3634,Mancherial,1332187,259.292948656918,32,722,2045.733631603,1721,1,8537,1651128,529846,51946,307874,25786,525.21187,6852.203978903,51129,77384,77301,161521,259,130044,249619,10258,4281.2584773,1037531,18,46.5,76.3,100.44,NA
2025-2026,Nov,36,TELANGANA,3637,Peddapalli,1199348,275.033936493046,25,948,2714.5012811,2603,2,7882,1191901,251549,33990,49504,4476,408.16701,6400.80053049998,45862,62502,70992,156501,89,124868,251732,10485,3278.13223939998,824589,14,46.99,72.79,100,NA
2025-2026,Nov,36,TELANGANA,3639,Rangareddy,1259098,319.347843340758,25,595,1320.276872626,3512,17,13724,957723,311700,46895,114939,21269,729.65324,5108.39785830441,38147,49838,83433,151099,375,169906,276750,17236,3058.46774567841,635797,42,75.28,84.64,100,NA
2025-2026,Nov,36,TELANGANA,3614,Mahabubnagar,1577296,253.353640971038,29,454,1611.285744026,3041,1,11845,1384334,194493,23813,246093,22429,544.35902,5662.905356226,46736,61943,79837,144273,151,136141,220838,14886,3507.2605922,961748,29,49.71,77.84,100.01,NA
2025-2026,Nov,36,TELANGANA,3627,Jangaon,1513667,249.996677671515,26,704,1626.780210659,3150,2,14261,1317177,265597,32843,286169,28146,384.20061,5303.87955971234,48795,71794,76863,156554,146,115897,223860,17411,3292.89873905334,859287,38,56.18,62.2,100.01,NA
2025-2026,Nov,36,TELANGANA,3629,Kamareddy,1987709,249.71287950211,19,1373,1641.13786639,1548,9,12373,1184361,230746,60054,236198,40661,618.37655,5217.01637318999,60998,88641,156078,299269,35,256457,485933,13921,2957.50195679999,696774,18,41.3,61.88,100.07,NA
2025-2026,Nov,36,TELANGANA,3634,Mancherial,1332187,259.355186668538,32,723,2045.733631603,1735,1,8723,1653412,530504,51531,308272,25551,533.40187,6867.345280603,51167,77449,77126,160320,264,129793,248215,10458,4288.209779,1038949,19,46.63,76.31,100.45,NA
2025-2026,Nov,36,TELANGANA,3643,Wanaparthy,1351593,302.781560336901,21,472,1266.112420243,2958,5,10486,825407,129160,23235,108968,13705,379.1836,4144.476213973,39120,52878,69169,139146,57,132172,253708,13444,2499.18019373,559095,40,72.93,91.98,100.15,NA
2025-2026,Nov,36,TELANGANA,3645,Mulugu,877760,276.941060553585,27,306,1184.336197979,801,0,5648,814254,112444,20132,353264,42458,285.84981,3725.18967117899,29911,48440,52955,116043,58,85930,179973,6449,2255.00366319999,436731,23,39.22,76.33,100.05,NA
2025-2026,Oct,36,TELANGANA,3618,Nizamabad,2741542,262.962447681926,20,1279,1873.827452646,1890,16,15284,1472818,301436,65501,299622,47385,729.38295,6476.16866534599,71365,92937,157780,305212,46,266098,494720,17174,3872.95826269999,973051,8,36.15,66.82,100.08,NA
2025-2026,Oct,36,TELANGANA,3628,Jayashanker Bhopalapally,1243338,252.681965249577,22,597,192.6765068,1825,7,6754,764595,185000,39361,113646,17565,300.79099,2425.461169,34712,54636,70315,161529,40,112014,245276,8579,1931.9936722,415670,18,47.77,65.51,102.35,NA
2025-2026,Oct,36,TELANGANA,3629,Kamareddy,1979032,249.483992314039,19,1369,1641.13786639,1548,9,11940,1174349,228876,60955,235319,40976,588.54571,5159.49634528999,60778,88238,156679,302428,33,257176,489379,13488,2929.81276889999,691189,16,41.44,62.26,100.07,NA
2025-2026,Oct,36,TELANGANA,3635,Nagarkurnool,1864815,255.2453521847,23,788,1218.601169931,4000,6,14666,1430471,424205,59270,246117,35890,624.76349,5494.575401781,59712,86084,105545,217278,142,203779,390350,18666,3651.21074185,927349,32,77.52,82.48,100.17,NA
2025-2026,Oct,36,TELANGANA,3644,Yadadri Bhuvanagiri,1401674,277.392172369475,25,1077,1778.487695321,2443,3,13595,1555345,316688,37663,192878,18614,624.41426,6717.307238661,60849,77945,89366,177085,63,157024,289811,16038,4314.40528334,1210204,43,78.34,91.55,100.05,NA
2025-2026,Oct,36,TELANGANA,3645,Mulugu,873972,276.58682038435,27,306,1193.489967479,791,0,5457,807541,111167,20369,350513,42925,272.16289,3699.20483267898,29831,48319,53074,117122,52,86101,181181,6248,2233.55197519998,433258,21,38.55,76.23,100.03,NA
2025-2026,Oct,36,TELANGANA,3646,Narayanpet,1058955,252.312488533298,24,336,2303.346745827,2055,0,8035,801669,117437,22740,67574,7283,334.82745,4660.88519952701,32485,47051,66061,134278,60,116179,208150,10090,2022.71100370001,510908,30,57.02,84.45,100,NA
2025-2026,Oct,36,TELANGANA,3624,Jogulamba Gadwal,1231990,306.813428607739,16,395,1257.654357149,2365,0,12367,562617,151060,44075,8407,2870,333.61884,3317.457704779,33167,51364,84127,191220,24,170493,364059,14732,1726.18450763,287749,42,63.68,63.69,100.09,NA
2025-2026,Oct,36,TELANGANA,3631,Kumram Bheem(Asifabad),1836395,242.725769731636,35,816,794.939427515,2478,2,12046,2223067,369603,30881,797241,68803,410.02055,6600.91646491498,62139,106353,89197,187525,186,122825,243552,14524,5395.95648739998,1189387,30,37.91,72.6,100.08,NA
